run_id,seed,controller,scenario,cycle_idx,t_obs,t_orient,t_dec,t_LG,L_dec_ms,L_LG_ms,L_tot_ms,route,proposed_action,executed_action,gt_action,lg_blocked,slm_raw_completion_ms,cpu_temp_C,rss_mb
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,5,1783184552.0013,1783184552.0013,1783184552.0013,1783184552.0013,0.0,0.0125,0.0479,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,61.7,1027.08
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,6,1783184552.0016,1783184552.0016,1783184552.0016,1783184552.0016,0.0,0.0096,0.0339,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,61.7,1027.08
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,7,1783184552.0018,1783184552.0018,1783184552.0018,1783184552.0018,0.0,0.006,0.0268,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,61.7,1027.08
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,8,1783184552.002,1783184552.002,1783184552.002,1783184552.002,0.0,0.0058,0.0224,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,61.7,1027.08
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,9,1783184552.0022,1783184552.0022,1783184552.6571,1783184552.6571,654.7811,0.0174,654.974,slm,continue_operation,continue_operation,continue_operation,False,654.377,60.6,1027.08
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,10,1783184552.6575,1783184552.6576,1783184552.6576,1783184552.6576,0.0,0.0133,0.0478,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,60.6,1027.08
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,11,1783184552.6578,1783184552.6579,1783184553.3385,1783184553.3385,680.4769,0.0289,680.7119,slm,continue_operation,continue_operation,activate_cooling,False,679.572,60.0,1027.08
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,12,1783184553.3392,1783184553.3393,1783184554.0441,1783184554.0442,704.5773,0.0292,705.0295,slm,continue_operation,continue_operation,activate_cooling,False,704.363,61.1,1045.67
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,13,1783184554.0449,1783184554.045,1783184554.8073,1783184554.8073,762.0383,0.0177,762.4113,slm,continue_operation,continue_operation,activate_cooling,False,761.462,61.7,1028.81
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,14,1783184554.8077,1783184554.8077,1783184554.8077,1783184554.8078,0.0,0.0146,0.0527,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,61.7,1028.81
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,15,1783184554.8081,1783184554.8081,1783184555.5063,1783184555.5063,698.043,0.0168,698.2428,slm,continue_operation,continue_operation,activate_cooling,False,697.53,60.6,1030.55
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,16,1783184555.5067,1783184555.5067,1783184556.2111,1783184556.2111,704.1975,0.0169,704.4577,slm,continue_operation,continue_operation,activate_cooling,False,703.709,61.7,1032.3
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,17,1783184556.2115,1783184556.2116,1783184556.2116,1783184556.2116,0.0,0.0127,0.0483,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,61.7,1032.3
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,18,1783184556.2119,1783184556.2119,1783184556.2119,1783184556.2119,0.0,0.0083,0.0345,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,61.7,1032.3
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,19,1783184556.2121,1783184556.2121,1783184556.9292,1783184556.9292,716.9784,0.0169,717.1698,slm,continue_operation,continue_operation,continue_operation,False,716.491,59.5,1034.03
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,20,1783184556.9297,1783184556.9297,1783184557.6007,1783184557.6008,670.891,0.0303,671.1873,slm,continue_operation,continue_operation,continue_operation,False,669.778,60.0,1035.77
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,21,1783184557.6015,1783184557.6016,1783184558.2629,1783184558.2629,661.0978,0.0172,661.4495,slm,continue_operation,continue_operation,continue_operation,False,660.582,61.1,1037.52
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,22,1783184558.2633,1783184558.2634,1783184558.2634,1783184558.2634,0.0,0.0116,0.0437,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,61.1,1037.52
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,23,1783184558.2636,1783184558.2636,1783184558.2636,1783184558.2636,0.0,0.0082,0.0318,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,61.1,1037.52
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,24,1783184558.2638,1783184558.2638,1783184559.0059,1783184559.0059,741.9329,0.0186,742.1238,slm,continue_operation,continue_operation,activate_cooling,False,741.452,61.7,1039.25
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,25,1783184559.0063,1783184559.0064,1783184559.0064,1783184559.0064,0.0,0.0113,0.0455,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,61.7,1039.25
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,26,1783184559.0066,1783184559.0067,1783184559.7363,1783184559.7364,729.5509,0.0282,729.7811,slm,continue_operation,continue_operation,activate_cooling,False,728.647,60.0,1040.98
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,27,1783184559.7371,1783184559.7371,1783184559.7371,1783184559.7371,0.0,0.0207,0.0831,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,60.0,1040.98
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,28,1783184559.7376,1783184559.7377,1783184559.7377,1783184559.7377,0.0,0.0162,0.0601,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,60.0,1040.98
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,29,1783184559.7381,1783184559.7381,1783184560.4065,1783184560.4065,668.1514,0.0276,668.5073,slm,continue_operation,continue_operation,continue_operation,False,667.223,60.6,1042.72
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,30,1783184560.4072,1783184560.4072,1783184561.1673,1783184561.1673,759.8462,0.0162,760.1861,slm,continue_operation,continue_operation,continue_operation,False,759.375,61.1,1044.47
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,31,1783184561.1677,1783184561.1678,1783184561.9117,1783184561.9118,743.858,0.0166,744.0603,slm,continue_operation,continue_operation,continue_operation,False,743.384,59.5,1046.2
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,32,1783184561.9122,1783184561.9122,1783184562.5571,1783184562.5571,644.7747,0.0159,644.9788,slm,continue_operation,continue_operation,activate_cooling,False,644.269,61.7,1047.94
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,33,1783184562.5575,1783184562.5575,1783184562.5575,1783184562.5575,0.0,0.0117,0.0435,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,61.7,1047.94
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,34,1783184562.5578,1783184562.5578,1783184562.5578,1783184562.5578,0.0,0.0079,0.0275,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,61.7,1047.94
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,35,1783184562.558,1783184562.558,1783184563.2071,1783184563.2071,649.0036,0.0285,649.2248,slm,continue_operation,continue_operation,continue_operation,False,648.092,61.1,1049.69
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,36,1783184563.2078,1783184563.2079,1783184563.2079,1783184563.2079,0.0,0.017,0.0755,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,61.1,1049.69
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,37,1783184563.2096,1783184563.2096,1783184563.2096,1783184563.2097,0.0,0.0141,0.0584,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,61.1,1049.69
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,38,1783184563.2101,1783184563.2101,1783184563.9408,1783184563.9408,730.4787,0.0176,730.8055,slm,continue_operation,continue_operation,continue_operation,False,730.34,61.1,1070.02
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,39,1783184563.9412,1783184563.9413,1783184563.9413,1783184563.9413,0.0,0.0117,0.0463,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,61.1,1070.02
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,40,1783184563.9415,1783184563.9415,1783184563.9415,1783184563.9416,0.0,0.0078,0.0303,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,61.1,1070.02
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,41,1783184563.9417,1783184563.9418,1783184564.5976,1783184564.5976,655.7146,0.0166,655.9008,slm,continue_operation,continue_operation,activate_cooling,False,655.557,62.8,1074.64
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,42,1783184564.598,1783184564.598,1783184564.598,1783184564.598,0.0,0.0098,0.0416,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,62.8,1074.64
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,43,1783184564.5983,1783184564.5983,1783184565.2787,1783184565.2788,680.3553,0.0156,680.5357,slm,continue_operation,continue_operation,activate_cooling,False,680.205,60.6,1074.66
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,44,1783184565.2792,1783184565.2792,1783184565.9834,1783184565.9834,704.0736,0.0165,704.2707,slm,continue_operation,continue_operation,continue_operation,False,703.945,60.6,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,45,1783184565.9838,1783184565.9838,1783184565.9838,1783184565.9838,0.0,0.01,0.0415,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,60.6,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,46,1783184565.984,1783184565.9841,1783184565.9841,1783184565.9841,0.0,0.0072,0.0274,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,60.6,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,47,1783184565.9842,1783184565.9842,1783184565.9842,1783184565.9843,0.0,0.006,0.0225,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,60.6,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,48,1783184565.9844,1783184565.9844,1783184565.9844,1783184565.9844,0.0,0.0051,0.0203,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,60.6,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,49,1783184565.9846,1783184565.9846,1783184566.6274,1783184566.6274,642.6912,0.0178,642.8768,slm,continue_operation,continue_operation,activate_cooling,False,642.55,60.6,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,degraded,50,1783184566.6278,1783184566.6279,1783184566.6279,1783184566.6279,0.0,0.0114,0.0454,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,60.6,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,1,1783184566.6283,1783184566.6283,1783184566.6283,1783184566.6283,0.0,0.0089,0.0313,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,60.6,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,2,1783184566.6285,1783184566.6285,1783184566.6285,1783184566.6286,0.0,0.0229,0.0449,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,60.6,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,3,1783184566.6287,1783184566.6287,1783184566.6287,1783184566.6288,0.0,0.0059,0.0231,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,60.6,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,4,1783184566.6289,1783184566.6289,1783184566.6289,1783184566.6289,0.0,0.0053,0.0219,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,61.1,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,5,1783184566.6291,1783184566.6291,1783184567.2578,1783184567.2578,628.5864,0.0164,628.7721,slm,continue_operation,continue_operation,continue_operation,False,628.434,62.2,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,6,1783184567.2582,1783184567.2582,1783184567.2582,1783184567.2582,0.0,0.0103,0.0432,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,62.2,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,7,1783184567.2585,1783184567.2585,1783184567.9031,1783184567.9031,644.4734,0.0187,644.6654,slm,continue_operation,continue_operation,continue_operation,False,644.109,61.1,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,8,1783184567.9035,1783184567.9035,1783184568.6069,1783184568.6069,703.2321,0.0177,703.4594,slm,continue_operation,continue_operation,continue_operation,False,702.683,61.1,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,9,1783184568.6073,1783184568.6074,1783184568.6074,1783184568.6074,0.0,0.0121,0.0471,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,61.7,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,10,1783184568.6077,1783184568.6077,1783184569.3055,1783184569.3055,697.7116,0.0154,697.9025,slm,continue_operation,continue_operation,activate_cooling,False,697.357,60.6,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,11,1783184569.3059,1783184569.3059,1783184569.9874,1783184569.9874,681.3251,0.0175,681.5353,slm,continue_operation,continue_operation,continue_operation,False,680.996,62.2,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,12,1783184569.9878,1783184569.9878,1783184569.9878,1783184569.9879,0.0,0.012,0.0456,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,62.2,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,13,1783184569.9881,1783184569.9881,1783184569.9881,1783184569.9882,0.0,0.0079,0.0324,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,62.2,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,14,1783184569.9883,1783184569.9884,1783184570.6528,1783184570.6529,664.3703,0.0183,664.5648,slm,continue_operation,continue_operation,activate_cooling,False,663.941,62.8,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,15,1783184570.6533,1783184570.6533,1783184570.6533,1783184570.6533,0.0,0.0127,0.0498,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,62.8,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,16,1783184570.6536,1783184570.6536,1783184570.6536,1783184570.6536,0.0,0.0091,0.0324,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,62.8,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,17,1783184570.6538,1783184570.6538,1783184571.3096,1783184571.3096,655.6251,0.0171,655.813,slm,continue_operation,continue_operation,continue_operation,False,655.158,62.8,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,18,1783184571.31,1783184571.31,1783184571.31,1783184571.3101,0.0,0.0135,0.0485,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,62.8,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,19,1783184571.3103,1783184571.3103,1783184571.3103,1783184571.3103,0.0,0.0087,0.0299,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,62.8,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,20,1783184571.3105,1783184571.3105,1783184572.0907,1783184572.0908,780.0956,0.0276,780.3147,slm,continue_operation,continue_operation,activate_cooling,False,779.838,60.0,1093.19
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,21,1783184572.0915,1783184572.0915,1783184572.7703,1783184572.7703,678.5411,0.0271,678.9128,slm,continue_operation,continue_operation,continue_operation,False,678.338,62.8,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,22,1783184572.771,1783184572.7711,1783184572.7711,1783184572.7711,0.0,0.019,0.0796,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,62.8,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,23,1783184572.7715,1783184572.7716,1783184572.7716,1783184572.7716,0.0,0.0151,0.0597,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,62.8,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,24,1783184572.772,1783184572.772,1783184573.4305,1783184573.4305,658.276,0.018,658.6058,slm,continue_operation,continue_operation,continue_operation,False,658.145,61.1,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,25,1783184573.431,1783184573.431,1783184573.431,1783184573.431,0.0,0.0125,0.0468,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,61.1,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,26,1783184573.4313,1783184573.4313,1783184574.122,1783184574.122,690.5924,0.0276,690.8219,slm,continue_operation,continue_operation,activate_cooling,False,690.329,62.8,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,27,1783184574.1227,1783184574.1228,1783184574.1228,1783184574.1228,0.0,0.0209,0.0767,prefilter,continue_operation,continue_operation,continue_operation,False,0.0,62.8,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,28,1783184574.1245,1783184574.1245,1783184574.1245,1783184574.1246,0.0,0.0318,0.0826,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,61.7,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,29,1783184574.125,1783184574.125,1783184574.125,1783184574.125,0.0,0.014,0.0546,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,61.7,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,30,1783184574.1254,1783184574.1254,1783184574.8205,1783184574.8206,694.8908,0.0291,695.2503,slm,continue_operation,continue_operation,activate_cooling,False,694.659,62.8,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,31,1783184574.8213,1783184574.8213,1783184574.8213,1783184574.8213,0.0,0.0204,0.0785,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,62.8,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,32,1783184574.8218,1783184574.8219,1783184574.8219,1783184574.8219,0.0,0.0164,0.0607,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,62.8,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,33,1783184574.8223,1783184574.8223,1783184575.5323,1783184575.5323,709.7642,0.0173,710.0855,slm,continue_operation,continue_operation,activate_cooling,False,709.607,60.6,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,34,1783184575.5328,1783184575.5328,1783184575.5328,1783184575.5328,0.0,0.0118,0.0451,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,60.6,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,35,1783184575.5331,1783184575.5331,1783184575.5331,1783184575.5331,0.0,0.0077,0.0293,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,60.6,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,36,1783184575.5333,1783184575.5333,1783184576.1478,1783184576.1478,614.4003,0.0178,614.5884,slm,continue_operation,continue_operation,activate_cooling,False,614.268,62.8,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,37,1783184576.1482,1783184576.1482,1783184576.8951,1783184576.8951,746.7124,0.0295,746.9596,slm,continue_operation,continue_operation,activate_cooling,False,746.509,61.1,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,38,1783184576.8958,1783184576.8959,1783184577.6625,1783184577.6626,766.4375,0.0175,766.7843,slm,continue_operation,continue_operation,continue_operation,False,766.291,62.8,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,39,1783184577.663,1783184577.663,1783184577.663,1783184577.663,0.0,0.0079,0.0401,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,62.8,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,40,1783184577.6632,1783184577.6632,1783184577.6632,1783184577.6632,0.0,0.0054,0.0205,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,62.8,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,41,1783184577.6633,1783184577.6634,1783184577.6634,1783184577.6634,0.0,0.005,0.0199,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,62.8,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,42,1783184577.6635,1783184577.6635,1783184577.6635,1783184577.6635,0.0,0.0048,0.0198,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,62.8,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,43,1783184577.6636,1783184577.6637,1783184577.6637,1783184577.6637,0.0,0.0046,0.0181,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,62.8,1079.11
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,44,1783184577.6638,1783184577.6638,1783184577.6638,1783184577.6638,0.0,0.0057,0.0207,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,62.8,1079.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,45,1783184577.6639,1783184577.664,1783184577.664,1783184577.664,0.0,0.0046,0.0185,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,62.8,1079.12
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,46,1783184577.6641,1783184577.6641,1783184578.3191,1783184578.3191,654.8587,0.017,655.0382,slm,continue_operation,continue_operation,activate_cooling,False,654.711,62.8,1079.14
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,47,1783184578.3195,1783184578.3195,1783184578.3195,1783184578.3195,0.0,0.0129,0.0468,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,62.8,1079.14
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,48,1783184578.3198,1783184578.3198,1783184578.3198,1783184578.3198,0.0,0.0086,0.0301,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,62.8,1079.14
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,49,1783184578.32,1783184578.32,1783184578.32,1783184578.32,0.0,0.0063,0.0234,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,62.8,1079.14
0665b4ba-6054-4f8b-b78a-778c1dbed40b,42,Hybrid,isolated,50,1783184578.3202,1783184578.3202,1783184578.3202,1783184578.3202,0.0,0.0056,0.0216,prefilter,emergency_stop,emergency_stop,emergency_stop,False,0.0,62.8,1079.14
